ReadID,PartialType
2871_Z2SFTS_1,partial_P5
2872_Z2SFTS_1,partial_P5
2873_Z2SFTS_1,partial_P7
2875_Z2SFTS_1,partial_P5
2876_Z2SFTS_1,partial_P5
2877_Z2SFTS_1,partial_P5
2879_Z2SFTS_1,both_partial
2880_Z2SFTS_1,partial_P7
2883_Z2SFTS_1,partial_P5
2884_Z2SFTS_1,partial_P7
2885_Z2SFTS_1,partial_P5
2887_Z2SFTS_1,partial_P5
2888_Z2SFTS_1,partial_P5
2890_Z2SFTS_1,partial_P5
2891_Z2SFTS_1,partial_P5
2892_Z2SFTS_1,partial_P5
2896_Z2SFTS_1,partial_P7
2898_Z2SFTS_1,partial_P5
2899_Z2SFTS_1,partial_P5
2900_Z2SFTS_1,both_partial
2901_Z2SFTS_1,partial_P5
2902_Z2SFTS_1,partial_P5
2903_Z2SFTS_1,partial_P5
2904_Z2SFTS_1,partial_P7
2905_Z2SFTS_1,partial_P5
2906_Z2SFTS_1,partial_P5
2907_Z2SFTS_1,partial_P5
2908_Z2SFTS_1,partial_P5
2909_Z2SFTS_1,partial_P5
2910_Z2SFTS_1,partial_P7
2911_Z2SFTS_1,both_partial
2912_Z2SFTS_1,partial_P5
2913_Z2SFTS_1,partial_P5
2914_Z2SFTS_1,both_partial
2915_Z2SFTS_1,partial_P5
2917_Z2SFTS_1,partial_P5
2918_Z2SFTS_1,partial_P5
2919_Z2SFTS_1,partial_P5
2920_Z2SFTS_1,partial_P5
2921_Z2SFTS_1,partial_P5
2922_Z2SFTS_1,partial_P5
2924_Z2SFTS_1,partial_P5
2925_Z2SFTS_1,partial_P5
2926_Z2SFTS_1,partial_P7
2929_Z2SFTS_1,partial_P5
2930_Z2SFTS_1,partial_P7
2931_Z2SFTS_1,partial_P7
2932_Z2SFTS_1,partial_P5
2935_Z2SFTS_1,partial_P5
2936_Z2SFTS_1,both_partial
2937_Z2SFTS_1,partial_P5
2938_Z2SFTS_1,both_partial
2939_Z2SFTS_1,partial_P7
2942_Z2SFTS_1,partial_P5
2943_Z2SFTS_1,partial_P5
2944_Z2SFTS_1,both_partial
2950_Z2SFTS_1,partial_P5
2951_Z2SFTS_1,partial_P5
2952_Z2SFTS_1,partial_P7
2954_Z2SFTS_1,partial_P5
2955_Z2SFTS_1,partial_P7
2956_Z2SFTS_1,partial_P5
2957_Z2SFTS_1,partial_P5
2958_Z2SFTS_1,partial_P5
2962_Z2SFTS_1,partial_P5
2963_Z2SFTS_1,partial_P7
2965_Z2SFTS_1,partial_P5
2966_Z2SFTS_1,partial_P5
2967_Z2SFTS_1,partial_P5
2971_Z2SFTS_1,partial_P7
2972_Z2SFTS_1,partial_P5
2974_Z2SFTS_1,partial_P5
2975_Z2SFTS_1,partial_P7
2976_Z2SFTS_1,partial_P7
2978_Z2SFTS_1,partial_P7
2979_Z2SFTS_1,partial_P7
2980_Z2SFTS_1,partial_P5
2981_Z2SFTS_1,partial_P7
2982_Z2SFTS_1,partial_P7
2983_Z2SFTS_1,partial_P5
2984_Z2SFTS_1,both_partial
2986_Z2SFTS_1,partial_P7
2990_Z2SFTS_1,partial_P5
2991_Z2SFTS_1,both_partial
2995_Z2SFTS_1,partial_P7
2996_Z2SFTS_1,partial_P5
2998_Z2SFTS_1,partial_P5
2999_Z2SFTS_1,partial_P5
3002_Z2SFTS_1,partial_P5
3004_Z2SFTS_1,partial_P5
3008_Z2SFTS_1,partial_P7
3010_Z2SFTS_1,partial_P5
3012_Z2SFTS_1,partial_P5
3014_Z2SFTS_1,partial_P5
3015_Z2SFTS_1,both_partial
3016_Z2SFTS_1,both_partial
3017_Z2SFTS_1,partial_P5
3018_Z2SFTS_1,partial_P7
3020_Z2SFTS_1,partial_P5
3021_Z2SFTS_1,partial_P7
3022_Z2SFTS_1,partial_P5
3024_Z2SFTS_1,partial_P7
3025_Z2SFTS_1,partial_P7
3026_Z2SFTS_1,both_partial
3027_Z2SFTS_1,partial_P5
3028_Z2SFTS_1,partial_P5
3029_Z2SFTS_1,both_partial
3030_Z2SFTS_1,partial_P7
3031_Z2SFTS_1,both_partial
3032_Z2SFTS_1,both_partial
3033_Z2SFTS_1,partial_P5
3035_Z2SFTS_1,both_partial
3036_Z2SFTS_1,partial_P5
3037_Z2SFTS_1,partial_P5
3038_Z2SFTS_1,partial_P5
3039_Z2SFTS_1,partial_P7
3040_Z2SFTS_1,partial_P7
3041_Z2SFTS_1,partial_P5
3044_Z2SFTS_1,partial_P7
3045_Z2SFTS_1,partial_P7
3046_Z2SFTS_1,partial_P5
3048_Z2SFTS_1,partial_P7
3049_Z2SFTS_1,partial_P7
3050_Z2SFTS_1,partial_P5
3051_Z2SFTS_1,partial_P5
3052_Z2SFTS_1,partial_P5
3053_Z2SFTS_1,partial_P5
3056_Z2SFTS_1,partial_P5
3057_Z2SFTS_1,partial_P5
3059_Z2SFTS_1,partial_P5
3060_Z2SFTS_1,partial_P5
3061_Z2SFTS_1,partial_P5
3062_Z2SFTS_1,partial_P7
3063_Z2SFTS_1,partial_P5
3064_Z2SFTS_1,partial_P5
3065_Z2SFTS_1,partial_P5
3066_Z2SFTS_1,partial_P7
3067_Z2SFTS_1,partial_P5
3068_Z2SFTS_1,partial_P7
3069_Z2SFTS_1,partial_P5
3070_Z2SFTS_1,partial_P5
3071_Z2SFTS_1,partial_P5
3072_Z2SFTS_1,partial_P5
3073_Z2SFTS_1,partial_P7
3074_Z2SFTS_1,partial_P5
3075_Z2SFTS_1,partial_P5
3076_Z2SFTS_1,partial_P5
3077_Z2SFTS_1,partial_P7
3078_Z2SFTS_1,partial_P5
3079_Z2SFTS_1,partial_P7
3080_Z2SFTS_1,partial_P5
3082_Z2SFTS_1,partial_P5
3083_Z2SFTS_1,partial_P7
3085_Z2SFTS_1,partial_P5
3086_Z2SFTS_1,partial_P7
3087_Z2SFTS_1,partial_P5
3088_Z2SFTS_1,partial_P7
3089_Z2SFTS_1,partial_P5
3091_Z2SFTS_1,partial_P5
3092_Z2SFTS_1,partial_P5
3094_Z2SFTS_1,partial_P5
3095_Z2SFTS_1,partial_P5
3096_Z2SFTS_1,partial_P7
3097_Z2SFTS_1,both_partial
3098_Z2SFTS_1,partial_P5
3099_Z2SFTS_1,partial_P5
3100_Z2SFTS_1,partial_P5
3101_Z2SFTS_1,partial_P5
3102_Z2SFTS_1,partial_P5
3103_Z2SFTS_1,partial_P5
3105_Z2SFTS_1,partial_P7
3106_Z2SFTS_1,partial_P5
3107_Z2SFTS_1,partial_P5
3108_Z2SFTS_1,partial_P5
3109_Z2SFTS_1,partial_P5
3110_Z2SFTS_1,partial_P5
3112_Z2SFTS_1,partial_P7
3114_Z2SFTS_1,partial_P5
3115_Z2SFTS_1,partial_P5
3116_Z2SFTS_1,partial_P7
3117_Z2SFTS_1,partial_P5
3118_Z2SFTS_1,partial_P5
3119_Z2SFTS_1,partial_P5
3121_Z2SFTS_1,partial_P5
3122_Z2SFTS_1,partial_P5
3123_Z2SFTS_1,partial_P5
3124_Z2SFTS_1,partial_P7
3125_Z2SFTS_1,partial_P5
3126_Z2SFTS_1,partial_P5
3127_Z2SFTS_1,partial_P5
3129_Z2SFTS_1,partial_P5
3130_Z2SFTS_1,partial_P5
3131_Z2SFTS_1,partial_P5
3132_Z2SFTS_1,partial_P5
3133_Z2SFTS_1,partial_P5
3134_Z2SFTS_1,partial_P5
3135_Z2SFTS_1,partial_P5
3137_Z2SFTS_1,partial_P5
3138_Z2SFTS_1,partial_P5
3139_Z2SFTS_1,partial_P5
3140_Z2SFTS_1,partial_P5
3141_Z2SFTS_1,partial_P5
3142_Z2SFTS_1,partial_P5
3143_Z2SFTS_1,partial_P5
3144_Z2SFTS_1,partial_P5
3145_Z2SFTS_1,partial_P5
3147_Z2SFTS_1,partial_P5
3151_Z2SFTS_1,partial_P5
3152_Z2SFTS_1,partial_P5
3153_Z2SFTS_1,partial_P7
3154_Z2SFTS_1,partial_P5
3155_Z2SFTS_1,partial_P5
3156_Z2SFTS_1,partial_P5
3158_Z2SFTS_1,partial_P7
3159_Z2SFTS_1,partial_P5
3161_Z2SFTS_1,partial_P5
3162_Z2SFTS_1,partial_P5
3164_Z2SFTS_1,partial_P5
3165_Z2SFTS_1,partial_P5
3167_Z2SFTS_1,partial_P5
3168_Z2SFTS_1,partial_P7
3169_Z2SFTS_1,partial_P5
3170_Z2SFTS_1,partial_P5
3171_Z2SFTS_1,partial_P5
3172_Z2SFTS_1,partial_P5
3173_Z2SFTS_1,partial_P5
3174_Z2SFTS_1,partial_P5
3175_Z2SFTS_1,partial_P5
3176_Z2SFTS_1,partial_P7
3178_Z2SFTS_1,partial_P5
3179_Z2SFTS_1,partial_P5
3180_Z2SFTS_1,partial_P5
3182_Z2SFTS_1,partial_P5
3183_Z2SFTS_1,partial_P7
3184_Z2SFTS_1,partial_P7
3185_Z2SFTS_1,partial_P5
3186_Z2SFTS_1,partial_P5
3187_Z2SFTS_1,partial_P5
3188_Z2SFTS_1,partial_P5
3189_Z2SFTS_1,partial_P7
3190_Z2SFTS_1,partial_P7
3192_Z2SFTS_1,partial_P7
3193_Z2SFTS_1,partial_P5
3195_Z2SFTS_1,partial_P7
3196_Z2SFTS_1,partial_P5
3197_Z2SFTS_1,partial_P5
3198_Z2SFTS_1,partial_P5
3200_Z2SFTS_1,partial_P5
3202_Z2SFTS_1,partial_P5
3205_Z2SFTS_1,partial_P5
3208_Z2SFTS_1,partial_P7
3209_Z2SFTS_1,partial_P5
3210_Z2SFTS_1,partial_P7
3214_Z2SFTS_1,partial_P5
3215_Z2SFTS_1,partial_P5
3216_Z2SFTS_1,partial_P5
3218_Z2SFTS_1,partial_P5
3219_Z2SFTS_1,partial_P5
3220_Z2SFTS_1,partial_P7
3221_Z2SFTS_1,partial_P5
3222_Z2SFTS_1,partial_P5
3223_Z2SFTS_1,partial_P7
3224_Z2SFTS_1,partial_P5
3225_Z2SFTS_1,partial_P5
3226_Z2SFTS_1,partial_P5
3227_Z2SFTS_1,partial_P5
3230_Z2SFTS_1,partial_P5
3231_Z2SFTS_1,partial_P7
3232_Z2SFTS_1,partial_P5
3233_Z2SFTS_1,partial_P5
3234_Z2SFTS_1,partial_P7
3236_Z2SFTS_1,partial_P5
3237_Z2SFTS_1,partial_P5
3238_Z2SFTS_1,partial_P7
3239_Z2SFTS_1,partial_P5
3240_Z2SFTS_1,partial_P5
3241_Z2SFTS_1,partial_P5
3242_Z2SFTS_1,partial_P5
3243_Z2SFTS_1,partial_P5
3244_Z2SFTS_1,partial_P7
3245_Z2SFTS_1,partial_P7
3246_Z2SFTS_1,partial_P5
3247_Z2SFTS_1,partial_P5
3248_Z2SFTS_1,partial_P5
3249_Z2SFTS_1,partial_P5
3250_Z2SFTS_1,partial_P5
3251_Z2SFTS_1,partial_P5
3254_Z2SFTS_1,partial_P5
3255_Z2SFTS_1,partial_P7
3256_Z2SFTS_1,partial_P7
3257_Z2SFTS_1,partial_P5
3258_Z2SFTS_1,partial_P7
3259_Z2SFTS_1,partial_P5
3260_Z2SFTS_1,partial_P5
3261_Z2SFTS_1,partial_P5
3262_Z2SFTS_1,partial_P5
3263_Z2SFTS_1,partial_P7
3264_Z2SFTS_1,partial_P7
3267_Z2SFTS_1,partial_P7
3268_Z2SFTS_1,partial_P5
3269_Z2SFTS_1,partial_P5
3272_Z2SFTS_1,partial_P5
3273_Z2SFTS_1,partial_P5
3274_Z2SFTS_1,partial_P5
3275_Z2SFTS_1,partial_P5
3276_Z2SFTS_1,partial_P5
3277_Z2SFTS_1,partial_P5
3278_Z2SFTS_1,partial_P5
3282_Z2SFTS_1,partial_P5
3284_Z2SFTS_1,partial_P5
3285_Z2SFTS_1,partial_P5
3286_Z2SFTS_1,partial_P5
3288_Z2SFTS_1,partial_P5
3290_Z2SFTS_1,partial_P7
3291_Z2SFTS_1,partial_P5
3292_Z2SFTS_1,partial_P5
3293_Z2SFTS_1,partial_P5
3294_Z2SFTS_1,partial_P5
3295_Z2SFTS_1,partial_P5
3296_Z2SFTS_1,partial_P5
3299_Z2SFTS_1,partial_P7
3300_Z2SFTS_1,partial_P5
3301_Z2SFTS_1,partial_P5
3303_Z2SFTS_1,partial_P5
3304_Z2SFTS_1,partial_P5
3305_Z2SFTS_1,partial_P5
3306_Z2SFTS_1,partial_P5
3307_Z2SFTS_1,partial_P5
3308_Z2SFTS_1,partial_P7
3309_Z2SFTS_1,partial_P5
3310_Z2SFTS_1,partial_P5
3311_Z2SFTS_1,partial_P5
3312_Z2SFTS_1,partial_P7
3313_Z2SFTS_1,partial_P5
3314_Z2SFTS_1,partial_P5
3315_Z2SFTS_1,partial_P5
3317_Z2SFTS_1,partial_P7
3318_Z2SFTS_1,partial_P5
3319_Z2SFTS_1,partial_P5
3320_Z2SFTS_1,both_partial
3321_Z2SFTS_1,partial_P5
3322_Z2SFTS_1,partial_P5
3323_Z2SFTS_1,partial_P5
3324_Z2SFTS_1,partial_P5
3325_Z2SFTS_1,partial_P7
3326_Z2SFTS_1,partial_P5
3327_Z2SFTS_1,partial_P5
3329_Z2SFTS_1,partial_P5
3330_Z2SFTS_1,partial_P7
3332_Z2SFTS_1,partial_P5
3334_Z2SFTS_1,partial_P5
3335_Z2SFTS_1,partial_P5
3336_Z2SFTS_1,partial_P5
3338_Z2SFTS_1,partial_P7
3339_Z2SFTS_1,partial_P5
3340_Z2SFTS_1,partial_P5
3341_Z2SFTS_1,partial_P7
3342_Z2SFTS_1,partial_P5
3343_Z2SFTS_1,partial_P7
3344_Z2SFTS_1,partial_P5
3345_Z2SFTS_1,partial_P5
3346_Z2SFTS_1,partial_P7
3347_Z2SFTS_1,partial_P5
3348_Z2SFTS_1,partial_P5
3349_Z2SFTS_1,partial_P5
3350_Z2SFTS_1,partial_P5
3351_Z2SFTS_1,partial_P5
3352_Z2SFTS_1,partial_P5
3353_Z2SFTS_1,partial_P7
3357_Z2SFTS_1,partial_P5
3359_Z2SFTS_1,partial_P5
3360_Z2SFTS_1,partial_P5
3361_Z2SFTS_1,partial_P5
3362_Z2SFTS_1,partial_P7
3363_Z2SFTS_1,partial_P5
3364_Z2SFTS_1,partial_P5
3365_Z2SFTS_1,partial_P7
3366_Z2SFTS_1,partial_P5
3368_Z2SFTS_1,partial_P5
3369_Z2SFTS_1,partial_P5
3370_Z2SFTS_1,partial_P7
3371_Z2SFTS_1,partial_P5
3372_Z2SFTS_1,partial_P5
3373_Z2SFTS_1,partial_P5
3374_Z2SFTS_1,partial_P5
3376_Z2SFTS_1,partial_P5
3377_Z2SFTS_1,partial_P5
3378_Z2SFTS_1,partial_P5
3379_Z2SFTS_1,partial_P7
3380_Z2SFTS_1,partial_P5
3382_Z2SFTS_1,partial_P5
3383_Z2SFTS_1,partial_P7
3384_Z2SFTS_1,partial_P5
3385_Z2SFTS_1,partial_P5
3386_Z2SFTS_1,partial_P5
3387_Z2SFTS_1,partial_P5
3388_Z2SFTS_1,partial_P5
3389_Z2SFTS_1,partial_P7
3392_Z2SFTS_1,partial_P7
3393_Z2SFTS_1,partial_P5
3394_Z2SFTS_1,partial_P7
3395_Z2SFTS_1,partial_P7
3396_Z2SFTS_1,partial_P5
3397_Z2SFTS_1,partial_P7
3398_Z2SFTS_1,partial_P5
3399_Z2SFTS_1,partial_P5
3400_Z2SFTS_1,partial_P7
3401_Z2SFTS_1,partial_P5
3402_Z2SFTS_1,partial_P5
3403_Z2SFTS_1,partial_P5
3404_Z2SFTS_1,partial_P5
3406_Z2SFTS_1,partial_P5
3407_Z2SFTS_1,partial_P5
3408_Z2SFTS_1,partial_P5
3409_Z2SFTS_1,partial_P5
3412_Z2SFTS_1,partial_P5
3413_Z2SFTS_1,partial_P5
3415_Z2SFTS_1,partial_P5
3416_Z2SFTS_1,partial_P5
3418_Z2SFTS_1,partial_P5
3419_Z2SFTS_1,partial_P5
3420_Z2SFTS_1,partial_P5
3421_Z2SFTS_1,partial_P5
3422_Z2SFTS_1,partial_P5
3424_Z2SFTS_1,partial_P5
3425_Z2SFTS_1,partial_P5
3427_Z2SFTS_1,partial_P5
3428_Z2SFTS_1,partial_P7
3429_Z2SFTS_1,partial_P5
3430_Z2SFTS_1,partial_P5
3431_Z2SFTS_1,partial_P5
3432_Z2SFTS_1,partial_P5
3433_Z2SFTS_1,partial_P5
3434_Z2SFTS_1,partial_P5
3436_Z2SFTS_1,partial_P7
3437_Z2SFTS_1,partial_P5
3438_Z2SFTS_1,partial_P5
3439_Z2SFTS_1,partial_P5
3440_Z2SFTS_1,partial_P5
3441_Z2SFTS_1,partial_P5
3443_Z2SFTS_1,partial_P5
3444_Z2SFTS_1,partial_P5
3445_Z2SFTS_1,partial_P5
3446_Z2SFTS_1,partial_P7
3447_Z2SFTS_1,partial_P5
3448_Z2SFTS_1,partial_P5
3449_Z2SFTS_1,partial_P5
3450_Z2SFTS_1,partial_P5
3451_Z2SFTS_1,partial_P5
3453_Z2SFTS_1,partial_P5
3454_Z2SFTS_1,partial_P5
3455_Z2SFTS_1,partial_P7
3457_Z2SFTS_1,partial_P5
3458_Z2SFTS_1,partial_P5
3459_Z2SFTS_1,partial_P5
3460_Z2SFTS_1,partial_P5
3461_Z2SFTS_1,partial_P5
3462_Z2SFTS_1,partial_P7
3463_Z2SFTS_1,partial_P7
3464_Z2SFTS_1,partial_P5
3465_Z2SFTS_1,partial_P5
3466_Z2SFTS_1,partial_P5
3467_Z2SFTS_1,partial_P7
3469_Z2SFTS_1,partial_P5
3471_Z2SFTS_1,partial_P7
3472_Z2SFTS_1,partial_P5
3473_Z2SFTS_1,partial_P5
3474_Z2SFTS_1,partial_P5
3475_Z2SFTS_1,partial_P7
3476_Z2SFTS_1,partial_P7
3477_Z2SFTS_1,partial_P5
3478_Z2SFTS_1,partial_P5
3479_Z2SFTS_1,partial_P5
3481_Z2SFTS_1,partial_P5
3484_Z2SFTS_1,partial_P7
3486_Z2SFTS_1,partial_P5
3487_Z2SFTS_1,partial_P5
3489_Z2SFTS_1,partial_P5
3490_Z2SFTS_1,partial_P5
3491_Z2SFTS_1,partial_P5
3492_Z2SFTS_1,partial_P5
3493_Z2SFTS_1,partial_P5
3497_Z2SFTS_1,partial_P5
3499_Z2SFTS_1,partial_P5
3500_Z2SFTS_1,partial_P5
3501_Z2SFTS_1,partial_P5
3502_Z2SFTS_1,partial_P5
3503_Z2SFTS_1,partial_P5
3504_Z2SFTS_1,partial_P5
3505_Z2SFTS_1,partial_P5
3506_Z2SFTS_1,partial_P5
3507_Z2SFTS_1,partial_P5
3508_Z2SFTS_1,partial_P5
3510_Z2SFTS_1,partial_P5
3512_Z2SFTS_1,partial_P5
3513_Z2SFTS_1,partial_P5
3514_Z2SFTS_1,partial_P5
3515_Z2SFTS_1,partial_P7
3516_Z2SFTS_1,partial_P5
3517_Z2SFTS_1,partial_P5
3518_Z2SFTS_1,partial_P7
3519_Z2SFTS_1,partial_P5
3520_Z2SFTS_1,partial_P5
3523_Z2SFTS_1,partial_P7
3524_Z2SFTS_1,partial_P5
3525_Z2SFTS_1,partial_P7
3526_Z2SFTS_1,partial_P5
3527_Z2SFTS_1,partial_P5
3528_Z2SFTS_1,partial_P5
3529_Z2SFTS_1,partial_P5
3530_Z2SFTS_1,partial_P5
3531_Z2SFTS_1,partial_P7
3532_Z2SFTS_1,partial_P7
3533_Z2SFTS_1,partial_P5
3534_Z2SFTS_1,partial_P5
3536_Z2SFTS_1,partial_P7
3537_Z2SFTS_1,partial_P5
3538_Z2SFTS_1,partial_P5
3539_Z2SFTS_1,partial_P7
3540_Z2SFTS_1,partial_P5
3541_Z2SFTS_1,partial_P5
3543_Z2SFTS_1,partial_P5
3544_Z2SFTS_1,partial_P5
3545_Z2SFTS_1,partial_P5
3546_Z2SFTS_1,partial_P7
3548_Z2SFTS_1,partial_P5
3550_Z2SFTS_1,partial_P7
3551_Z2SFTS_1,partial_P5
3552_Z2SFTS_1,partial_P5
3553_Z2SFTS_1,partial_P5
3554_Z2SFTS_1,partial_P5
3556_Z2SFTS_1,partial_P5
3558_Z2SFTS_1,partial_P5
3559_Z2SFTS_1,partial_P5
3562_Z2SFTS_1,partial_P5
3563_Z2SFTS_1,partial_P5
3564_Z2SFTS_1,partial_P5
3565_Z2SFTS_1,partial_P5
3566_Z2SFTS_1,partial_P5
3567_Z2SFTS_1,partial_P5
3570_Z2SFTS_1,partial_P7
3572_Z2SFTS_1,partial_P5
3574_Z2SFTS_1,partial_P5
3576_Z2SFTS_1,partial_P5
3577_Z2SFTS_1,partial_P7
3578_Z2SFTS_1,partial_P5
3580_Z2SFTS_1,partial_P5
3581_Z2SFTS_1,partial_P5
3582_Z2SFTS_1,partial_P5
3583_Z2SFTS_1,partial_P7
3584_Z2SFTS_1,partial_P5
3585_Z2SFTS_1,partial_P5
3586_Z2SFTS_1,partial_P5
3587_Z2SFTS_1,partial_P7
3588_Z2SFTS_1,partial_P7
3589_Z2SFTS_1,partial_P5
3590_Z2SFTS_1,partial_P5
3591_Z2SFTS_1,partial_P5
3594_Z2SFTS_1,partial_P5
3595_Z2SFTS_1,partial_P7
3596_Z2SFTS_1,partial_P5
3598_Z2SFTS_1,partial_P5
3599_Z2SFTS_1,partial_P5
3600_Z2SFTS_1,partial_P7
3602_Z2SFTS_1,partial_P5
3603_Z2SFTS_1,partial_P5
3604_Z2SFTS_1,partial_P5
3605_Z2SFTS_1,partial_P5
3606_Z2SFTS_1,partial_P5
3608_Z2SFTS_1,partial_P7
3610_Z2SFTS_1,partial_P5
3612_Z2SFTS_1,partial_P7
3613_Z2SFTS_1,partial_P7
3616_Z2SFTS_1,partial_P5
3617_Z2SFTS_1,partial_P5
3619_Z2SFTS_1,partial_P7
3620_Z2SFTS_1,partial_P5
3621_Z2SFTS_1,partial_P7
3622_Z2SFTS_1,partial_P5
3623_Z2SFTS_1,partial_P5
3624_Z2SFTS_1,partial_P5
3625_Z2SFTS_1,partial_P5
3626_Z2SFTS_1,partial_P7
3627_Z2SFTS_1,partial_P5
3628_Z2SFTS_1,partial_P7
3629_Z2SFTS_1,partial_P5
3630_Z2SFTS_1,partial_P5
3631_Z2SFTS_1,partial_P5
3632_Z2SFTS_1,partial_P7
3635_Z2SFTS_1,partial_P5
3636_Z2SFTS_1,partial_P7
3637_Z2SFTS_1,partial_P5
3638_Z2SFTS_1,partial_P5
3639_Z2SFTS_1,partial_P7
3640_Z2SFTS_1,partial_P5
3641_Z2SFTS_1,partial_P5
3643_Z2SFTS_1,partial_P5
3644_Z2SFTS_1,partial_P5
3645_Z2SFTS_1,partial_P5
3647_Z2SFTS_1,partial_P5
3648_Z2SFTS_1,partial_P7
3649_Z2SFTS_1,partial_P5
3650_Z2SFTS_1,partial_P7
3651_Z2SFTS_1,partial_P5
3652_Z2SFTS_1,partial_P5
3654_Z2SFTS_1,partial_P5
3655_Z2SFTS_1,partial_P7
3656_Z2SFTS_1,partial_P5
3657_Z2SFTS_1,partial_P5
3658_Z2SFTS_1,partial_P7
3659_Z2SFTS_1,partial_P5
3660_Z2SFTS_1,partial_P7
3661_Z2SFTS_1,partial_P7
3662_Z2SFTS_1,partial_P7
3663_Z2SFTS_1,partial_P5
3664_Z2SFTS_1,partial_P5
3665_Z2SFTS_1,partial_P5
3666_Z2SFTS_1,partial_P5
3667_Z2SFTS_1,partial_P5
3668_Z2SFTS_1,partial_P5
3669_Z2SFTS_1,partial_P7
3670_Z2SFTS_1,partial_P5
3672_Z2SFTS_1,partial_P7
3673_Z2SFTS_1,partial_P7
3674_Z2SFTS_1,partial_P5
3677_Z2SFTS_1,partial_P5
3678_Z2SFTS_1,partial_P5
3679_Z2SFTS_1,partial_P5
3680_Z2SFTS_1,partial_P5
3681_Z2SFTS_1,partial_P5
3683_Z2SFTS_1,partial_P5
3684_Z2SFTS_1,partial_P5
3685_Z2SFTS_1,partial_P5
3686_Z2SFTS_1,partial_P7
3687_Z2SFTS_1,partial_P5
3688_Z2SFTS_1,partial_P5
3689_Z2SFTS_1,partial_P5
3690_Z2SFTS_1,partial_P5
3691_Z2SFTS_1,partial_P5
3692_Z2SFTS_1,partial_P7
3693_Z2SFTS_1,partial_P5
3694_Z2SFTS_1,partial_P5
3695_Z2SFTS_1,partial_P5
3696_Z2SFTS_1,partial_P5
3697_Z2SFTS_1,partial_P5
3699_Z2SFTS_1,partial_P5
3700_Z2SFTS_1,partial_P7
3701_Z2SFTS_1,partial_P7
3702_Z2SFTS_1,partial_P5
3703_Z2SFTS_1,partial_P7
3704_Z2SFTS_1,partial_P5
3706_Z2SFTS_1,partial_P5
3707_Z2SFTS_1,partial_P7
3708_Z2SFTS_1,partial_P5
3709_Z2SFTS_1,partial_P5
3710_Z2SFTS_1,partial_P5
3712_Z2SFTS_1,partial_P5
3713_Z2SFTS_1,partial_P5
3714_Z2SFTS_1,partial_P7
3715_Z2SFTS_1,partial_P5
3716_Z2SFTS_1,partial_P5
3717_Z2SFTS_1,partial_P5
3718_Z2SFTS_1,partial_P5
3719_Z2SFTS_1,partial_P5
3720_Z2SFTS_1,partial_P5
3721_Z2SFTS_1,partial_P5
3723_Z2SFTS_1,partial_P5
3724_Z2SFTS_1,partial_P5
3725_Z2SFTS_1,partial_P5
3726_Z2SFTS_1,partial_P5
3729_Z2SFTS_1,partial_P5
3730_Z2SFTS_1,partial_P7
3731_Z2SFTS_1,partial_P5
3732_Z2SFTS_1,partial_P5
3733_Z2SFTS_1,partial_P5
3734_Z2SFTS_1,partial_P5
3736_Z2SFTS_1,partial_P5
3738_Z2SFTS_1,partial_P5
3739_Z2SFTS_1,partial_P7
3740_Z2SFTS_1,partial_P5
3741_Z2SFTS_1,partial_P5
3742_Z2SFTS_1,partial_P5
3743_Z2SFTS_1,partial_P5
3744_Z2SFTS_1,partial_P5
3745_Z2SFTS_1,partial_P5
3746_Z2SFTS_1,partial_P7
3748_Z2SFTS_1,partial_P5
3749_Z2SFTS_1,partial_P5
3750_Z2SFTS_1,partial_P5
3751_Z2SFTS_1,partial_P5
3753_Z2SFTS_1,partial_P5
3754_Z2SFTS_1,partial_P7
3755_Z2SFTS_1,partial_P5
3756_Z2SFTS_1,partial_P5
3757_Z2SFTS_1,partial_P7
3758_Z2SFTS_1,partial_P5
3759_Z2SFTS_1,partial_P7
3760_Z2SFTS_1,partial_P5
3761_Z2SFTS_1,partial_P7
3762_Z2SFTS_1,partial_P5
3763_Z2SFTS_1,partial_P5
3765_Z2SFTS_1,partial_P7
3766_Z2SFTS_1,partial_P5
3767_Z2SFTS_1,partial_P5
3768_Z2SFTS_1,partial_P5
3769_Z2SFTS_1,partial_P5
3770_Z2SFTS_1,partial_P7
3771_Z2SFTS_1,partial_P5
3772_Z2SFTS_1,partial_P5
3773_Z2SFTS_1,partial_P5
3774_Z2SFTS_1,partial_P7
3776_Z2SFTS_1,partial_P5
3777_Z2SFTS_1,partial_P7
3778_Z2SFTS_1,partial_P5
3781_Z2SFTS_1,partial_P7
3782_Z2SFTS_1,partial_P5
3783_Z2SFTS_1,partial_P5
3784_Z2SFTS_1,partial_P5
3786_Z2SFTS_1,partial_P5
3789_Z2SFTS_1,partial_P5
3790_Z2SFTS_1,partial_P5
3791_Z2SFTS_1,partial_P5
3792_Z2SFTS_1,partial_P5
3793_Z2SFTS_1,partial_P5
3794_Z2SFTS_1,partial_P7
3795_Z2SFTS_1,partial_P5
3796_Z2SFTS_1,partial_P5
3797_Z2SFTS_1,partial_P5
3798_Z2SFTS_1,partial_P5
3799_Z2SFTS_1,partial_P5
3800_Z2SFTS_1,partial_P5
3801_Z2SFTS_1,both_partial
3802_Z2SFTS_1,partial_P5
3803_Z2SFTS_1,partial_P5
3804_Z2SFTS_1,partial_P5
3805_Z2SFTS_1,both_partial
3806_Z2SFTS_1,partial_P5
